video_id, sentence_id, dep_total_original, dep_total_random, total_words
146, 1, 16, 25, 8
146, 1, 6, 5, 4
146, 1, 12, 13, 7
146, 1, 24, 33, 10
146, 1, 14, 22, 7
146, 1, 5, 7, 4
146, 1, 10, 13, 7
146, 1, 12, 14, 7
146, 1, 5, 5, 4
146, 1, 6, 6, 5
146, 1, 5, 4, 4
146, 1, 12, 19, 7
146, 1, 22, 39, 10
146, 1, 5, 5, 4
146, 1, 5, 3, 4
146, 1, 9, 18, 6
146, 1, 16, 24, 9
146, 1, 7, 8, 5
146, 1, 15, 12, 7
146, 1, 12, 17, 7
146, 1, 1, 2, 2
146, 1, 9, 11, 6
146, 1, 7, 7, 5
146, 1, 4, 6, 4
146, 1, 13, 11, 7
146, 1, 28, 39, 12
146, 1, 6, 13, 5
146, 1, 4, 7, 4
146, 1, 6, 8, 4
146, 1, 3, 2, 3
146, 1, 26, 41, 12
146, 1, 1, 1, 2
146, 1, 10, 15, 6
146, 1, 17, 17, 7
146, 1, 7, 5, 5
146, 1, 7, 7, 5
146, 1, 1, 1, 2
146, 1, 9, 7, 5
146, 1, 3, 3, 3
146, 1, 3, 3, 3
146, 1, 12, 26, 7
146, 1, 12, 19, 7
146, 1, 7, 11, 5
146, 1, 33, 48, 12
146, 1, 19, 30, 9
146, 1, 16, 21, 7
146, 1, 5, 10, 4
146, 1, 5, 7, 4
146, 1, 5, 3, 4
146, 1, 17, 24, 9
146, 1, 33, 56, 12
146, 1, 15, 19, 9
146, 1, 7, 13, 5
146, 1, 5, 5, 4
146, 1, 4, 5, 4
146, 1, 15, 20, 8
146, 1, 7, 12, 5
146, 1, 3, 5, 3
146, 1, 6, 8, 5
146, 1, 4, 4, 4
146, 1, 16, 18, 8
146, 1, 29, 61, 13
146, 1, 15, 20, 7
146, 1, 3, 3, 3
146, 1, 3, 3, 3
146, 1, 11, 16, 7
146, 1, 3, 4, 3
146, 1, 32, 45, 11
146, 1, 13, 18, 7
146, 1, 6, 5, 4
146, 1, 24, 32, 9
146, 1, 17, 20, 8
146, 1, 6, 7, 5
146, 1, 3, 5, 3
146, 1, 11, 10, 6
146, 1, 6, 5, 4
146, 1, 4, 4, 4
146, 1, 4, 6, 4
146, 1, 4, 8, 4
146, 1, 7, 7, 5
146, 1, 9, 17, 6
146, 1, 13, 19, 7
146, 1, 3, 2, 3
146, 1, 4, 4, 4
146, 1, 4, 6, 4
146, 1, 14, 21, 8
146, 1, 12, 21, 6
146, 1, 22, 19, 9
146, 1, 4, 4, 4
146, 1, 3, 4, 3
146, 1, 12, 15, 7
146, 1, 9, 10, 6
146, 1, 5, 4, 4
146, 1, 22, 19, 8
146, 1, 10, 14, 6
146, 1, 13, 26, 7
146, 1, 8, 16, 6
146, 1, 11, 18, 6
146, 1, 24, 55, 12
146, 1, 14, 17, 8
146, 1, 34, 52, 12
146, 1, 6, 5, 4
146, 1, 14, 25, 8
146, 1, 7, 7, 5
146, 1, 9, 12, 6
146, 1, 7, 9, 5
146, 1, 14, 17, 8
146, 1, 10, 12, 6
146, 1, 14, 22, 8
146, 1, 6, 5, 4
146, 1, 13, 8, 6
146, 1, 16, 32, 8
146, 1, 16, 22, 9
146, 1, 12, 21, 7
146, 1, 23, 54, 11
146, 1, 3, 5, 3
146, 1, 4, 5, 4
146, 1, 6, 7, 4
146, 1, 3, 3, 2
147, 1, 1, 1, 2
147, 1, 1, 1, 2
147, 1, 10, 14, 5
147, 1, 4, 8, 4
147, 1, 26, 31, 10
147, 1, 11, 25, 7
147, 1, 27, 40, 11
147, 1, 11, 12, 6
147, 1, 3, 4, 3
147, 1, 12, 16, 7
147, 1, 1, 1, 2
147, 1, 9, 14, 6
147, 1, 26, 32, 11
147, 1, 19, 29, 8
147, 1, 7, 8, 5
147, 1, 9, 16, 6
147, 1, 11, 17, 7
147, 1, 11, 11, 6
147, 1, 3, 3, 3
147, 1, 27, 29, 10
147, 1, 18, 37, 9
147, 1, 23, 55, 11
147, 1, 11, 21, 7
147, 1, 19, 20, 9
147, 1, 4, 5, 4
147, 1, 12, 18, 7
147, 1, 24, 18, 9
147, 1, 25, 46, 11
147, 1, 16, 18, 8
147, 1, 6, 7, 5
147, 1, 9, 9, 5
147, 1, 15, 18, 7
147, 1, 28, 45, 11
147, 1, 50, 129, 18
147, 1, 13, 17, 8
147, 1, 16, 20, 8
147, 1, 22, 78, 12
147, 1, 13, 12, 7
147, 1, 15, 16, 7
147, 1, 7, 12, 5
147, 1, 4, 6, 4
147, 1, 34, 51, 14
147, 1, 39, 47, 14
147, 1, 27, 29, 12
147, 1, 31, 63, 13
147, 1, 20, 23, 9
147, 1, 23, 34, 10
147, 1, 9, 8, 6
147, 1, 15, 28, 8
147, 1, 8, 11, 5
147, 1, 20, 33, 10
147, 1, 7, 7, 5
147, 1, 28, 53, 13
147, 1, 16, 22, 8
147, 1, 14, 23, 7
147, 1, 22, 23, 9
147, 1, 48, 92, 16
147, 1, 12, 24, 7
147, 1, 4, 6, 4
147, 1, 14, 12, 7
147, 1, 38, 43, 13
147, 1, 20, 27, 9
147, 1, 27, 21, 11
147, 1, 9, 10, 6
147, 1, 22, 49, 12
147, 1, 4, 6, 4
147, 1, 1, 1, 2
147, 1, 9, 15, 6
147, 1, 9, 9, 6
147, 1, 9, 19, 6
147, 1, 11, 21, 7
147, 1, 30, 61, 13
147, 1, 14, 24, 8
147, 1, 7, 6, 5
147, 1, 32, 47, 12
147, 1, 25, 41, 13
147, 1, 7, 7, 5
147, 1, 14, 19, 8
147, 1, 33, 39, 12
147, 1, 4, 5, 4
147, 1, 12, 20, 7
147, 1, 4, 5, 4
147, 1, 26, 37, 11
147, 1, 7, 5, 5
147, 1, 19, 20, 9
147, 1, 16, 31, 8
147, 1, 1, 1, 2
147, 1, 3, 3, 3
147, 1, 4, 6, 4
147, 1, 3, 5, 3
147, 1, 10, 11, 6
147, 1, 4, 9, 4
147, 1, 24, 38, 9
147, 1, 4, 4, 4
147, 1, 26, 36, 11
147, 1, 6, 4, 4
147, 1, 61, 118, 18
147, 1, 13, 13, 6
147, 1, 28, 47, 12
147, 1, 5, 2, 4
147, 1, 16, 25, 8
147, 1, 3, 3, 3
147, 1, 6, 6, 4
147, 1, 32, 42, 12
147, 1, 23, 37, 10
147, 1, 11, 15, 6
147, 1, 15, 18, 8
147, 1, 17, 30, 9
147, 1, 18, 23, 8
147, 1, 8, 7, 6
147, 1, 7, 14, 5
147, 1, 16, 22, 8
147, 1, 42, 111, 17
147, 1, 9, 11, 6
147, 1, 21, 36, 10
147, 1, 32, 53, 13
147, 1, 45, 69, 14
147, 1, 23, 22, 10
147, 1, 9, 19, 6
147, 1, 16, 34, 8
147, 1, 11, 11, 6
147, 1, 7, 10, 5
147, 1, 22, 18, 8
147, 1, 19, 20, 8
147, 1, 6, 10, 4
147, 1, 16, 19, 9
147, 1, 21, 29, 10
147, 1, 16, 40, 9
147, 1, 3, 3, 3
147, 1, 7, 10, 5
147, 1, 18, 15, 7
147, 1, 3, 2, 2
148, 1, 11, 19, 7
148, 1, 6, 6, 4
148, 1, 4, 4, 4
148, 1, 14, 20, 8
148, 1, 1, 2, 2
148, 1, 8, 9, 5
148, 1, 7, 8, 5
148, 1, 6, 9, 5
148, 1, 1, 1, 2
148, 1, 11, 4, 6
148, 1, 7, 7, 5
148, 1, 29, 34, 11
148, 1, 18, 19, 8
148, 1, 31, 58, 12
148, 1, 6, 5, 4
148, 1, 31, 26, 10
148, 1, 13, 14, 7
148, 1, 62, 100, 19
148, 1, 42, 83, 14
148, 1, 3, 4, 3
148, 1, 2, 3, 3
148, 1, 6, 5, 4
148, 1, 3, 5, 3
148, 1, 16, 20, 8
148, 1, 12, 18, 6
148, 1, 17, 26, 9
148, 1, 16, 21, 7
148, 1, 4, 4, 4
148, 1, 1, 1, 2
148, 1, 16, 21, 7
148, 1, 12, 13, 7
148, 1, 17, 30, 9
148, 1, 45, 72, 13
148, 1, 6, 6, 4
148, 1, 6, 6, 4
148, 1, 4, 7, 4
148, 1, 24, 50, 11
148, 1, 9, 7, 6
148, 1, 23, 44, 11
148, 1, 1, 2, 2
148, 1, 2, 3, 3
148, 1, 18, 35, 10
148, 1, 12, 17, 8
148, 1, 21, 32, 10
148, 1, 2, 2, 3
148, 1, 30, 30, 11
148, 1, 3, 5, 3
148, 1, 21, 30, 10
148, 1, 14, 20, 7
148, 1, 26, 30, 9
148, 1, 7, 10, 5
148, 1, 6, 6, 4
148, 1, 7, 13, 5
148, 1, 43, 88, 14
148, 1, 6, 4, 4
148, 1, 3, 3, 3
148, 1, 9, 15, 6
148, 1, 7, 12, 5
148, 1, 15, 17, 7
148, 1, 3, 3, 3
148, 1, 36, 77, 14
148, 1, 1, 1, 2
148, 1, 29, 55, 11
148, 1, 13, 12, 7
148, 1, 12, 13, 7
148, 1, 20, 29, 10
148, 1, 6, 20, 8
148, 1, 13, 8, 6
148, 1, 17, 21, 7
148, 1, 17, 20, 9
148, 1, 6, 7, 5
148, 1, 6, 12, 5
148, 1, 8, 12, 6
148, 1, 5, 4, 4
148, 1, 3, 3, 3
148, 1, 11, 11, 6
148, 1, 7, 7, 5
148, 1, 2, 4, 3
148, 1, 1, 1, 2
148, 1, 18, 29, 9
148, 1, 21, 34, 10
148, 1, 15, 30, 8
148, 1, 25, 28, 11
148, 1, 28, 45, 12
148, 1, 19, 43, 9
148, 1, 10, 13, 6
148, 1, 11, 14, 7
148, 1, 11, 16, 7
148, 1, 22, 42, 11
148, 1, 6, 6, 4
148, 1, 32, 42, 12
148, 1, 2, 4, 3
148, 1, 16, 18, 8
148, 1, 3, 5, 3
148, 1, 9, 18, 6
148, 1, 4, 7, 4
148, 1, 29, 38, 11
148, 1, 26, 59, 11
148, 1, 1, 1, 2
148, 1, 18, 27, 8
148, 1, 21, 29, 10
148, 1, 3, 3, 3
148, 1, 16, 25, 8
148, 1, 11, 14, 6
148, 1, 4, 4, 4
148, 1, 42, 134, 17
148, 1, 1, 1, 2
148, 1, 22, 14, 8
148, 1, 20, 18, 7
148, 1, 46, 95, 17
148, 1, 27, 42, 11
148, 1, 14, 24, 8
148, 1, 2, 3, 3
148, 1, 6, 6, 4
148, 1, 43, 78, 14
148, 1, 20, 17, 8
148, 1, 16, 16, 7
148, 1, 1, 1, 1
148, 1, 12, 21, 7
148, 1, 20, 28, 9
148, 1, 22, 54, 11
148, 1, 11, 19, 6
148, 1, 4, 7, 4
148, 1, 9, 10, 5
148, 1, 31, 38, 11
148, 1, 14, 22, 8
148, 1, 14, 22, 8
148, 1, 36, 38, 12
148, 1, 26, 48, 11
148, 1, 34, 61, 13
148, 1, 3, 3, 3
148, 1, 6, 7, 5
148, 1, 22, 30, 9
148, 1, 22, 27, 10
148, 1, 21, 28, 9
148, 1, 25, 40, 10
148, 1, 1, 2, 2
148, 1, 15, 15, 7
148, 1, 14, 24, 8
148, 1, 7, 10, 5
148, 1, 16, 33, 8
148, 1, 11, 9, 6
148, 1, 16, 25, 7
148, 1, 3, 2, 2
149, 1, 7, 14, 5
149, 1, 1, 2, 2
149, 1, 6, 7, 4
149, 1, 6, 8, 4
149, 1, 4, 6, 4
149, 1, 18, 27, 8
149, 1, 26, 40, 11
149, 1, 7, 6, 5
149, 1, 15, 10, 6
149, 1, 1, 1, 2
149, 1, 4, 4, 4
149, 1, 6, 7, 4
149, 1, 15, 18, 7
149, 1, 10, 13, 5
149, 1, 4, 6, 4
149, 1, 21, 26, 9
149, 1, 18, 26, 9
149, 1, 15, 21, 8
149, 1, 7, 15, 5
149, 1, 3, 2, 3
149, 1, 7, 10, 5
149, 1, 13, 12, 7
149, 1, 11, 10, 6
149, 1, 17, 14, 7
149, 1, 16, 21, 7
149, 1, 9, 14, 7
149, 1, 3, 3, 4
149, 1, 6, 9, 5
149, 1, 4, 8, 4
149, 1, 11, 13, 6
149, 1, 3, 3, 3
149, 1, 16, 21, 9
149, 1, 3, 5, 3
149, 1, 4, 6, 4
149, 1, 6, 8, 4
149, 1, 2, 3, 3
149, 1, 26, 19, 8
150, 1, 11, 9, 7
150, 1, 2, 3, 3
150, 1, 6, 6, 4
150, 1, 6, 4, 4
150, 1, 2, 5, 3
150, 1, 32, 72, 14
150, 1, 22, 16, 9
150, 1, 18, 24, 9
150, 1, 2, 4, 3
150, 1, 7, 9, 5
150, 1, 16, 14, 8
150, 1, 9, 17, 6
150, 1, 3, 3, 3
150, 1, 7, 5, 5
150, 1, 16, 17, 8
150, 1, 49, 87, 15
150, 1, 4, 5, 4
150, 1, 12, 17, 7
150, 1, 1, 1, 2
150, 1, 5, 6, 4
150, 1, 15, 17, 6
150, 1, 9, 8, 6
150, 1, 5, 6, 4
150, 1, 16, 25, 9
150, 1, 10, 6, 6
150, 1, 5, 5, 4
150, 1, 22, 49, 11
150, 1, 4, 5, 4
150, 1, 11, 14, 7
150, 1, 1, 1, 2
150, 1, 21, 23, 10
150, 1, 6, 12, 5
150, 1, 1, 1, 2
150, 1, 4, 8, 4
150, 1, 12, 13, 6
150, 1, 3, 3, 3
150, 1, 11, 9, 7
150, 1, 6, 10, 5
150, 1, 6, 6, 4
150, 1, 32, 41, 12
150, 1, 5, 6, 4
150, 1, 5, 7, 4
150, 1, 18, 17, 7
150, 1, 16, 28, 8
150, 1, 12, 16, 6
150, 1, 11, 23, 7
150, 1, 6, 8, 5
150, 1, 23, 27, 11
150, 1, 18, 26, 9
150, 1, 5, 7, 4
150, 1, 6, 8, 5
150, 1, 18, 31, 9
150, 1, 5, 5, 4
150, 1, 10, 12, 6
150, 1, 24, 42, 10
150, 1, 7, 8, 5
150, 1, 7, 10, 5
150, 1, 6, 6, 4
150, 1, 5, 6, 4
150, 1, 12, 14, 6
150, 1, 8, 6, 5
150, 1, 1, 1, 2
150, 1, 4, 6, 4
150, 1, 8, 7, 5
150, 1, 7, 6, 5
150, 1, 6, 4, 4
150, 1, 6, 6, 4
150, 1, 6, 5, 4
150, 1, 6, 4, 5
150, 1, 41, 63, 15
150, 1, 4, 7, 4
150, 1, 5, 5, 4
150, 1, 4, 6, 4
150, 1, 12, 20, 7
150, 1, 2, 3, 3
150, 1, 34, 39, 12
150, 1, 17, 23, 9
150, 1, 1, 1, 2
150, 1, 14, 15, 8
150, 1, 16, 19, 8
150, 1, 3, 3, 3
150, 1, 6, 5, 4
150, 1, 6, 8, 5
150, 1, 10, 14, 6
150, 1, 34, 57, 15
150, 1, 30, 45, 11
150, 1, 9, 17, 6
150, 1, 9, 11, 6
150, 1, 3, 5, 3
150, 1, 8, 7, 5
150, 1, 22, 19, 9
150, 1, 8, 7, 5
150, 1, 1, 1, 2
150, 1, 5, 5, 4
150, 1, 7, 8, 5
150, 1, 9, 9, 6
150, 1, 8, 11, 5
150, 1, 1, 1, 2
150, 1, 26, 34, 10
150, 1, 4, 7, 4
150, 1, 9, 13, 6
150, 1, 17, 19, 7
150, 1, 6, 5, 4
150, 1, 6, 7, 4
150, 1, 3, 3, 3
150, 1, 3, 4, 3
150, 1, 3, 3, 3
150, 1, 6, 7, 4
150, 1, 23, 26, 10
150, 1, 6, 4, 4
150, 1, 8, 8, 5
150, 1, 9, 21, 6
150, 1, 8, 7, 5
150, 1, 7, 9, 5
150, 1, 27, 43, 11
150, 1, 1, 1, 2
150, 1, 2, 2, 3
150, 1, 8, 7, 5
150, 1, 36, 49, 14
150, 1, 10, 8, 5
150, 1, 18, 31, 9
150, 1, 3, 5, 3
150, 1, 16, 27, 8
150, 1, 12, 10, 6
150, 1, 3, 3, 3
150, 1, 26, 59, 12
150, 1, 4, 6, 4
150, 1, 13, 16, 7
150, 1, 1, 1, 2
150, 1, 3, 4, 3
150, 1, 3, 5, 3
150, 1, 1, 1, 2
150, 1, 6, 8, 4
150, 1, 5, 4, 4
150, 1, 6, 8, 4
150, 1, 1, 1, 2
150, 1, 1, 1, 2
150, 1, 9, 11, 6
150, 1, 6, 5, 4
150, 1, 2, 3, 3
150, 1, 6, 8, 5
150, 1, 4, 6, 4
150, 1, 12, 11, 6
150, 1, 6, 4, 4
150, 1, 7, 6, 5
150, 1, 15, 13, 6
150, 1, 3, 2, 3
150, 1, 17, 20, 8
150, 1, 13, 13, 7
150, 1, 2, 5, 3
150, 1, 8, 12, 5
150, 1, 16, 19, 7
150, 1, 41, 83, 16
150, 1, 7, 11, 5
150, 1, 6, 8, 5
150, 1, 12, 23, 7
150, 1, 33, 76, 15
150, 1, 3, 2, 3
150, 1, 28, 33, 10
150, 1, 6, 9, 5
150, 1, 7, 13, 5
150, 1, 3, 4, 3
150, 1, 27, 29, 10
150, 1, 14, 17, 8
150, 1, 29, 28, 11
150, 1, 21, 48, 10
150, 1, 56, 115, 20
150, 1, 15, 26, 8
150, 1, 24, 33, 11
150, 1, 20, 23, 9
150, 1, 33, 52, 12
150, 1, 13, 17, 7
150, 1, 10, 8, 5
150, 1, 18, 22, 9
150, 1, 38, 53, 15
150, 1, 19, 35, 9
150, 1, 45, 107, 17
150, 1, 28, 37, 12
150, 1, 15, 23, 7
150, 1, 9, 9, 5
150, 1, 20, 19, 10
150, 1, 31, 47, 12
150, 1, 25, 41, 11
150, 1, 3, 2, 3
150, 1, 4, 8, 4
150, 1, 6, 6, 4
150, 1, 6, 4, 3
151, 1, 10, 19, 7
151, 1, 9, 15, 6
151, 1, 16, 16, 7
151, 1, 3, 4, 3
151, 1, 6, 5, 4
151, 1, 9, 15, 6
151, 1, 6, 7, 4
151, 1, 8, 12, 5
151, 1, 22, 22, 9
151, 1, 6, 9, 5
151, 1, 4, 6, 4
151, 1, 8, 13, 6
151, 1, 9, 11, 6
151, 1, 11, 11, 6
151, 1, 4, 6, 4
151, 1, 1, 1, 2
151, 1, 6, 7, 4
151, 1, 4, 5, 4
151, 1, 30, 46, 13
151, 1, 23, 27, 9
151, 1, 3, 3, 3
151, 1, 25, 29, 10
151, 1, 14, 19, 8
151, 1, 2, 4, 4
151, 1, 15, 26, 8
151, 1, 32, 43, 11
151, 1, 2, 3, 3
151, 1, 2, 4, 4
151, 1, 7, 7, 5
151, 1, 11, 18, 6
151, 1, 14, 16, 7
151, 1, 11, 14, 6
151, 1, 6, 4, 5
151, 1, 6, 9, 4
151, 1, 6, 7, 4
151, 1, 5, 3, 5
151, 1, 12, 23, 7
151, 1, 26, 47, 11
151, 1, 16, 21, 10
151, 1, 21, 40, 10
151, 1, 23, 48, 11
151, 1, 3, 2, 3
151, 1, 4, 8, 4
151, 1, 6, 5, 4
151, 1, 1, 1, 1
152, 1, 12, 23, 7
152, 1, 14, 28, 8
152, 1, 11, 9, 6
152, 1, 15, 11, 7
152, 1, 3, 3, 2
152, 1, 1, 1, 2
152, 1, 8, 10, 5
152, 1, 8, 10, 5
152, 1, 9, 19, 6
152, 1, 9, 12, 5
153, 1, 1, 1, 1
153, 1, 1, 2, 2
153, 1, 3, 5, 3
153, 1, 1, 2, 2
153, 1, 4, 4, 4
153, 1, 7, 8, 5
153, 1, 7, 9, 5
153, 1, 7, 10, 5
153, 1, 7, 8, 5
153, 1, 9, 14, 6
153, 1, 4, 4, 4
153, 1, 6, 5, 4
153, 1, 6, 8, 5
153, 1, 8, 10, 5
153, 1, 10, 9, 5
153, 1, 4, 6, 4
153, 1, 3, 4, 3
153, 1, 3, 3, 3
153, 1, 6, 6, 4
153, 1, 3, 3, 3
153, 1, 3, 3, 3
153, 1, 3, 4, 3
153, 1, 3, 2, 3
153, 1, 3, 4, 3
153, 1, 4, 6, 4
153, 1, 4, 7, 4
153, 1, 1, 2, 2
153, 1, 1, 1, 2
153, 1, 1, 1, 2
153, 1, 1, 2, 2
153, 1, 6, 4, 4
153, 1, 15, 26, 8
153, 1, 9, 10, 6
153, 1, 10, 11, 6
153, 1, 4, 4, 4
153, 1, 7, 7, 5
153, 1, 6, 7, 5
153, 1, 1, 1, 2
153, 1, 7, 8, 5
153, 1, 9, 11, 6
153, 1, 10, 16, 5
153, 1, 4, 5, 4
153, 1, 16, 33, 8
153, 1, 8, 4, 5
153, 1, 12, 12, 6
153, 1, 11, 12, 6
153, 1, 1, 1, 2
153, 1, 18, 37, 9
153, 1, 3, 4, 3
153, 1, 6, 5, 4
153, 1, 4, 8, 4
153, 1, 4, 9, 4
153, 1, 3, 3, 3
153, 1, 4, 4, 4
153, 1, 2, 2, 3
153, 1, 1, 1, 2
153, 1, 1, 1, 2
153, 1, 28, 41, 11
153, 1, 2, 3, 3
153, 1, 3, 3, 3
153, 1, 6, 4, 4
153, 1, 2, 5, 3
153, 1, 12, 19, 7
153, 1, 11, 15, 6
153, 1, 6, 6, 4
153, 1, 7, 7, 5
153, 1, 2, 3, 3
153, 1, 6, 6, 4
153, 1, 6, 9, 4
153, 1, 5, 5, 4
153, 1, 10, 7, 5
153, 1, 12, 21, 6
153, 1, 10, 12, 5
153, 1, 9, 10, 6
153, 1, 9, 15, 6
153, 1, 4, 5, 4
153, 1, 1, 1, 2
153, 1, 6, 6, 5
153, 1, 6, 7, 4
153, 1, 4, 6, 4
153, 1, 6, 10, 5
153, 1, 6, 5, 4
153, 1, 4, 4, 4
153, 1, 18, 34, 8
153, 1, 23, 32, 10
153, 1, 3, 4, 3
153, 1, 24, 21, 9
153, 1, 9, 14, 6
153, 1, 21, 25, 9
153, 1, 2, 3, 3
153, 1, 3, 5, 3
153, 1, 8, 10, 5
153, 1, 26, 30, 9
153, 1, 4, 6, 4
153, 1, 4, 7, 4
153, 1, 1, 1, 2
153, 1, 1, 1, 2
153, 1, 1, 1, 2
153, 1, 12, 22, 7
153, 1, 15, 21, 8
153, 1, 2, 3, 3
153, 1, 4, 7, 4
153, 1, 1, 1, 2
153, 1, 4, 6, 4
153, 1, 4, 5, 4
153, 1, 4, 6, 4
153, 1, 6, 9, 4
153, 1, 9, 17, 6
153, 1, 1, 1, 2
153, 1, 12, 16, 7
153, 1, 9, 16, 6
153, 1, 18, 27, 8
153, 1, 18, 13, 8
153, 1, 2, 5, 3
153, 1, 12, 13, 7
153, 1, 22, 23, 8
153, 1, 6, 7, 4
153, 1, 3, 3, 3
153, 1, 11, 10, 6
153, 1, 6, 10, 5
153, 1, 7, 9, 5
153, 1, 6, 5, 4
153, 1, 16, 40, 9
153, 1, 1, 2, 2
153, 1, 4, 5, 4
153, 1, 6, 3, 4
153, 1, 1, 1, 1
154, 1, 1, 1, 1
154, 1, 1, 2, 2
154, 1, 1, 1, 1
154, 1, 1, 1, 2
154, 1, 6, 8, 4
154, 1, 30, 60, 12
154, 1, 2, 4, 3
154, 1, 31, 54, 12
154, 1, 9, 7, 5
154, 1, 20, 26, 9
154, 1, 6, 6, 4
154, 1, 12, 14, 8
154, 1, 8, 12, 5
154, 1, 12, 13, 6
154, 1, 15, 18, 7
154, 1, 33, 51, 14
154, 1, 16, 23, 8
154, 1, 11, 12, 6
154, 1, 11, 15, 7
154, 1, 3, 3, 3
154, 1, 15, 21, 8
154, 1, 5, 5, 4
154, 1, 4, 5, 4
154, 1, 6, 6, 4
154, 1, 10, 10, 5
154, 1, 49, 74, 17
154, 1, 6, 7, 4
154, 1, 1, 1, 2
154, 1, 4, 6, 4
154, 1, 1, 1, 2
154, 1, 3, 2, 2
154, 1, 3, 2, 3
154, 1, 3, 4, 3
154, 1, 6, 5, 4
154, 1, 6, 9, 4
154, 1, 3, 3, 3
154, 1, 6, 5, 4
154, 1, 24, 30, 10
154, 1, 6, 7, 4
154, 1, 10, 8, 5
154, 1, 16, 25, 9
154, 1, 7, 9, 5
154, 1, 6, 6, 5
154, 1, 3, 4, 3
154, 1, 8, 14, 5
154, 1, 12, 13, 7
154, 1, 2, 3, 3
154, 1, 1, 1, 1
154, 1, 9, 11, 5
154, 1, 4, 6, 4
154, 1, 1, 1, 2
154, 1, 9, 9, 6
154, 1, 7, 6, 5
154, 1, 11, 11, 6
154, 1, 12, 14, 7
154, 1, 11, 15, 7
154, 1, 3, 3, 3
154, 1, 10, 10, 5
154, 1, 8, 9, 5
154, 1, 36, 87, 15
154, 1, 50, 84, 16
154, 1, 1, 1, 2
154, 1, 6, 9, 4
154, 1, 4, 4, 4
154, 1, 4, 7, 4
154, 1, 13, 16, 7
154, 1, 3, 3, 3
154, 1, 2, 3, 3
154, 1, 17, 33, 9
154, 1, 3, 3, 3
154, 1, 6, 6, 4
154, 1, 3, 2, 3
154, 1, 15, 15, 8
154, 1, 6, 8, 5
154, 1, 2, 2, 3
154, 1, 21, 22, 7
154, 1, 7, 7, 5
154, 1, 6, 6, 4
154, 1, 10, 8, 5
154, 1, 5, 2, 4
154, 1, 5, 6, 4
154, 1, 4, 6, 4
154, 1, 11, 12, 6
154, 1, 6, 8, 4
154, 1, 6, 5, 4
154, 1, 24, 43, 10
154, 1, 9, 11, 6
154, 1, 1, 1, 2
154, 1, 6, 7, 4
154, 1, 16, 34, 9
154, 1, 24, 18, 9
154, 1, 4, 4, 4
154, 1, 6, 6, 4
154, 1, 2, 4, 3
154, 1, 2, 5, 3
154, 1, 4, 6, 4
154, 1, 15, 28, 8
154, 1, 11, 16, 7
154, 1, 6, 5, 4
154, 1, 3, 5, 3
154, 1, 28, 51, 11
154, 1, 6, 4, 4
154, 1, 29, 80, 13
154, 1, 3, 3, 3
154, 1, 18, 23, 9
154, 1, 29, 27, 11
154, 1, 8, 6, 5
154, 1, 3, 2, 3
154, 1, 5, 7, 4
154, 1, 4, 6, 5
154, 1, 8, 7, 5
154, 1, 14, 19, 8
154, 1, 31, 38, 12
154, 1, 3, 4, 3
154, 1, 9, 11, 6
154, 1, 3, 3, 3
154, 1, 10, 11, 6
154, 1, 5, 6, 4
154, 1, 5, 6, 4
154, 1, 1, 1, 2
154, 1, 17, 34, 8
154, 1, 38, 60, 13
154, 1, 38, 52, 13
154, 1, 6, 4, 4
154, 1, 10, 13, 6
154, 1, 4, 6, 4
154, 1, 4, 6, 4
154, 1, 6, 5, 4
154, 1, 31, 58, 12
154, 1, 8, 8, 5
154, 1, 12, 13, 7
154, 1, 3, 3, 3
154, 1, 8, 8, 5
154, 1, 3, 2, 3
154, 1, 18, 23, 9
154, 1, 8, 13, 5
154, 1, 35, 62, 13
154, 1, 6, 8, 5
154, 1, 1, 1, 2
154, 1, 6, 5, 4
154, 1, 20, 27, 9
154, 1, 37, 67, 14
154, 1, 16, 33, 9
154, 1, 4, 5, 4
154, 1, 9, 9, 5
154, 1, 10, 15, 5
154, 1, 18, 18, 9
154, 1, 37, 37, 13
154, 1, 1, 1, 2
154, 1, 3, 3, 3
154, 1, 3, 3, 3
154, 1, 3, 3, 3
154, 1, 8, 9, 5
154, 1, 8, 12, 5
154, 1, 16, 15, 7
154, 1, 2, 3, 3
154, 1, 7, 9, 5
154, 1, 32, 52, 14
154, 1, 19, 28, 9
154, 1, 21, 23, 8
154, 1, 1, 1, 2
154, 1, 13, 23, 7
154, 1, 9, 12, 7
154, 1, 11, 15, 6
154, 1, 11, 21, 7
154, 1, 19, 32, 10
154, 1, 30, 55, 12
154, 1, 6, 6, 4
154, 1, 8, 15, 5
154, 1, 27, 28, 10
154, 1, 12, 17, 8
154, 1, 30, 47, 12
154, 1, 8, 12, 5
154, 1, 1, 2, 3
154, 1, 7, 8, 6
154, 1, 2, 3, 3
154, 1, 7, 5, 5
154, 1, 8, 12, 5
154, 1, 19, 41, 10
154, 1, 7, 15, 6
154, 1, 29, 44, 11
154, 1, 42, 78, 15
154, 1, 28, 41, 11
154, 1, 12, 21, 8
154, 1, 39, 41, 11
154, 1, 28, 42, 12
154, 1, 7, 8, 5
154, 1, 51, 59, 13
154, 1, 32, 53, 13
154, 1, 34, 91, 15
154, 1, 30, 50, 12
154, 1, 9, 17, 6
154, 1, 1, 1, 2
154, 1, 11, 11, 6
154, 1, 20, 30, 9
154, 1, 20, 27, 10
154, 1, 14, 16, 7
