video_id, sentence_id, dep_total_original, dep_total_random, total_words
122, 11, 14, 15, 9
122, 12, 7, 9, 5
122, 13, 14, 19, 8
122, 17, 31, 51, 11
122, 18, 14, 21, 8
122, 19, 18, 18, 9
122, 24, 12, 15, 8
122, 25, 23, 34, 10
122, 29, 33, 48, 14
122, 32, 9, 12, 6
122, 34, 38, 47, 13
122, 38, 4, 7, 5
122, 39, 30, 51, 11
122, 40, 22, 16, 8
122, 42, 12, 17, 7
122, 43, 21, 36, 10
122, 45, 29, 78, 13
122, 48, 32, 67, 13
122, 52, 12, 18, 7
122, 72, 7, 8, 5
122, 96, 13, 17, 7
122, 98, 9, 11, 5
122, 115, 6, 9, 5
122, 117, 30, 48, 13
122, 118, 12, 10, 6
122, 119, 8, 6, 5
122, 121, 8, 10, 6
122, 122, 10, 16, 5
122, 124, 10, 8, 6
122, 127, 18, 34, 10
122, 129, 20, 22, 9
122, 131, 12, 10, 6
122, 133, 6, 8, 5
123, 1, 12, 13, 6
123, 2, 7, 6, 5
123, 6, 13, 11, 7
123, 8, 7, 8, 5
123, 9, 21, 27, 9
123, 10, 21, 49, 11
123, 11, 10, 11, 5
123, 13, 12, 23, 7
123, 15, 20, 52, 10
123, 16, 8, 8, 5
123, 21, 11, 18, 7
123, 24, 20, 17, 8
123, 27, 29, 60, 12
123, 30, 9, 12, 6
123, 31, 16, 27, 9
123, 32, 58, 51, 13
123, 34, 10, 7, 6
123, 35, 11, 15, 7
123, 36, 7, 9, 5
123, 38, 11, 13, 6
123, 42, 47, 84, 16
123, 43, 29, 28, 9
123, 45, 8, 14, 5
123, 47, 32, 41, 12
123, 48, 14, 18, 8
123, 54, 9, 15, 6
123, 57, 7, 8, 5
123, 59, 18, 23, 8
123, 60, 30, 67, 13
123, 62, 8, 7, 5
124, 2, 12, 13, 6
124, 4, 41, 69, 15
124, 5, 38, 76, 14
124, 8, 9, 16, 7
124, 9, 12, 19, 8
124, 10, 15, 22, 8
124, 11, 9, 11, 7
124, 12, 44, 73, 13
124, 14, 63, 95, 19
124, 17, 19, 32, 9
124, 18, 12, 14, 8
124, 19, 4, 6, 5
124, 21, 15, 16, 7
124, 23, 18, 24, 10
124, 24, 11, 15, 7
124, 25, 27, 56, 12
124, 26, 11, 17, 6
124, 27, 21, 34, 9
124, 31, 14, 13, 7
124, 32, 38, 63, 15
124, 33, 22, 33, 8
124, 36, 13, 21, 7
124, 46, 24, 35, 11
124, 51, 9, 14, 6
124, 53, 33, 42, 13
124, 56, 7, 9, 5
124, 66, 22, 26, 8
124, 67, 31, 57, 13
124, 69, 22, 38, 11
124, 70, 34, 62, 14
124, 102, 11, 4, 6
124, 104, 34, 45, 13
124, 105, 32, 54, 12
124, 107, 46, 71, 14
124, 116, 13, 21, 7
124, 119, 39, 94, 16
124, 120, 11, 13, 6
124, 121, 21, 39, 10
124, 134, 4, 6, 5
124, 135, 22, 27, 8
124, 137, 11, 13, 6
124, 139, 16, 20, 8
124, 142, 16, 15, 7
124, 145, 11, 10, 6
124, 146, 10, 6, 5
124, 147, 7, 10, 5
124, 149, 14, 22, 8
124, 166, 62, 299, 29
124, 174, 62, 346, 29
125, 1, 16, 15, 7
125, 3, 18, 21, 9
125, 4, 18, 16, 7
125, 5, 14, 18, 8
125, 6, 46, 49, 13
125, 7, 19, 28, 9
125, 8, 14, 21, 7
125, 9, 20, 14, 8
125, 10, 14, 12, 8
125, 12, 43, 71, 13
125, 13, 34, 62, 13
125, 14, 26, 45, 10
125, 15, 8, 9, 5
125, 17, 32, 30, 10
125, 18, 35, 47, 14
125, 23, 16, 29, 9
125, 24, 24, 39, 12
125, 25, 12, 17, 8
125, 44, 14, 14, 7
125, 45, 32, 69, 12
125, 46, 20, 21, 8
125, 47, 47, 104, 18
125, 48, 16, 17, 10
125, 49, 20, 31, 10
125, 50, 10, 19, 6
125, 63, 13, 20, 6
125, 64, 7, 7, 5
125, 65, 8, 11, 6
125, 68, 7, 8, 5
125, 70, 6, 8, 5
125, 74, 16, 33, 8
125, 82, 21, 41, 10
125, 83, 8, 14, 5
125, 89, 10, 22, 7
125, 90, 8, 13, 8
125, 91, 21, 41, 9
125, 92, 32, 62, 13
126, 1, 8, 7, 5
126, 2, 6, 11, 5
126, 3, 39, 136, 18
126, 4, 18, 25, 9
126, 5, 13, 16, 7
126, 9, 8, 9, 5
126, 12, 6, 8, 5
126, 13, 9, 6, 6
126, 16, 16, 20, 8
126, 17, 46, 94, 15
126, 18, 8, 10, 5
126, 24, 7, 8, 5
126, 25, 42, 68, 12
126, 28, 9, 12, 6
126, 29, 23, 36, 9
126, 33, 44, 58, 13
126, 34, 24, 29, 10
126, 38, 9, 14, 6
126, 41, 22, 24, 8
126, 55, 9, 9, 6
126, 56, 14, 22, 8
126, 61, 13, 10, 6
127, 1, 9, 16, 6
127, 3, 36, 64, 15
127, 4, 7, 9, 5
127, 6, 19, 31, 9
127, 9, 7, 9, 5
127, 13, 31, 50, 11
127, 14, 17, 39, 10
127, 15, 9, 10, 6
127, 18, 21, 47, 10
127, 19, 23, 38, 10
127, 20, 9, 10, 6
127, 21, 36, 32, 10
127, 22, 9, 12, 6
127, 24, 12, 13, 6
127, 25, 13, 19, 7
127, 27, 10, 9, 5
127, 28, 8, 8, 5
127, 29, 16, 23, 8
127, 31, 21, 26, 9
127, 33, 47, 90, 16
127, 34, 28, 47, 11
127, 35, 11, 15, 6
127, 37, 7, 10, 5
127, 39, 7, 8, 5
127, 40, 11, 7, 6
127, 41, 8, 9, 5
127, 42, 21, 22, 10
127, 44, 19, 32, 9
127, 45, 20, 28, 8
127, 48, 7, 8, 5
127, 51, 19, 29, 9
127, 57, 15, 12, 7
127, 58, 22, 23, 9
127, 60, 12, 14, 6
127, 63, 10, 8, 5
127, 64, 9, 12, 6
127, 66, 39, 56, 13
127, 73, 7, 8, 5
127, 74, 16, 12, 7
127, 75, 38, 103, 16
127, 76, 25, 46, 11
127, 80, 10, 9, 6
128, 1, 16, 10, 6
128, 3, 31, 39, 12
128, 7, 9, 13, 6
128, 8, 30, 76, 13
128, 9, 26, 31, 11
128, 11, 16, 17, 8
128, 15, 28, 49, 11
128, 17, 11, 10, 6
128, 35, 15, 15, 7
128, 37, 4, 6, 5
128, 38, 18, 19, 9
128, 42, 7, 11, 5
128, 46, 11, 10, 7
128, 47, 11, 22, 6
128, 48, 25, 18, 7
128, 50, 18, 20, 7
128, 51, 7, 8, 5
128, 54, 17, 18, 7
128, 65, 9, 14, 6
128, 71, 7, 6, 5
128, 78, 13, 21, 7
128, 80, 18, 16, 8
128, 83, 13, 17, 7
128, 88, 11, 12, 6
128, 93, 10, 9, 5
128, 103, 11, 12, 7
129, 14, 6, 14, 5
129, 15, 62, 115, 21
129, 25, 31, 61, 15
129, 27, 12, 14, 7
129, 28, 31, 45, 11
129, 34, 36, 102, 17
129, 35, 17, 25, 7
129, 42, 70, 187, 24
129, 44, 33, 51, 13
129, 50, 36, 41, 13
129, 54, 18, 27, 8
129, 58, 16, 13, 9
129, 61, 10, 12, 6
129, 62, 16, 25, 8
129, 63, 24, 50, 10
129, 64, 41, 85, 17
129, 68, 13, 12, 7
129, 70, 19, 19, 8
129, 72, 39, 28, 10
129, 73, 33, 62, 14
129, 76, 18, 34, 9
129, 79, 26, 46, 11
129, 86, 13, 9, 6
129, 88, 32, 63, 13
129, 89, 24, 32, 10
129, 90, 24, 35, 9
129, 92, 87, 122, 22
129, 94, 25, 48, 10
129, 97, 26, 43, 11
129, 99, 15, 23, 7
129, 100, 23, 30, 10
129, 101, 13, 24, 10
129, 102, 10, 14, 6
129, 103, 19, 12, 10
129, 104, 28, 59, 13
129, 105, 15, 29, 8
129, 108, 8, 8, 5
130, 5, 14, 22, 8
130, 6, 41, 73, 15
130, 7, 14, 33, 8
130, 8, 38, 45, 13
130, 10, 24, 47, 12
130, 11, 15, 14, 6
130, 12, 20, 28, 9
130, 38, 15, 13, 6
130, 42, 34, 49, 11
131, 2, 16, 16, 6
131, 4, 29, 31, 12
131, 5, 21, 23, 11
131, 9, 14, 25, 8
131, 15, 23, 27, 10
131, 16, 22, 57, 12
131, 17, 9, 16, 6
131, 18, 34, 76, 16
131, 19, 8, 9, 6
131, 20, 18, 26, 8
131, 21, 19, 24, 11
131, 22, 11, 13, 5
131, 25, 12, 15, 6
131, 26, 13, 22, 7
131, 30, 14, 27, 8
131, 40, 58, 149, 20
131, 43, 7, 10, 5
131, 44, 22, 35, 10
131, 45, 25, 37, 10
131, 50, 12, 15, 6
131, 55, 9, 7, 6
131, 60, 12, 16, 7
131, 71, 41, 35, 14
131, 72, 16, 19, 8
131, 73, 26, 41, 10
131, 74, 33, 64, 14
131, 75, 12, 22, 7
131, 76, 30, 56, 13
131, 77, 35, 52, 12
131, 101, 31, 58, 13
131, 104, 7, 8, 5
131, 105, 28, 34, 12
132, 1, 8, 6, 5
132, 3, 26, 52, 11
132, 4, 36, 92, 16
132, 5, 74, 276, 25
132, 9, 23, 24, 9
133, 1, 35, 71, 14
133, 2, 11, 10, 6
133, 4, 4, 4, 6
133, 8, 37, 60, 14
133, 9, 19, 33, 10
133, 13, 27, 26, 12
133, 14, 102, 211, 25
133, 15, 22, 30, 10
133, 16, 31, 35, 12
133, 17, 19, 28, 9
133, 18, 30, 63, 14
133, 20, 65, 121, 20
133, 21, 14, 23, 8
133, 22, 26, 49, 11
133, 23, 66, 153, 24
133, 24, 47, 56, 15
133, 25, 36, 40, 12
133, 26, 36, 55, 13
133, 33, 46, 69, 15
133, 35, 34, 37, 12
133, 36, 65, 156, 20
133, 37, 38, 60, 14
133, 41, 25, 40, 9
133, 43, 30, 74, 14
133, 44, 11, 21, 7
133, 50, 39, 53, 12
133, 51, 18, 54, 10
133, 52, 13, 11, 7
133, 53, 12, 16, 6
133, 58, 20, 22, 9
133, 59, 7, 9, 5
133, 62, 15, 14, 7
133, 63, 14, 18, 8
133, 64, 11, 12, 6
133, 65, 10, 17, 6
133, 67, 16, 20, 7
133, 68, 46, 136, 17
133, 69, 57, 85, 16
133, 73, 59, 105, 18
133, 74, 30, 40, 11
133, 78, 33, 60, 14
133, 79, 14, 19, 7
133, 80, 70, 224, 26
133, 81, 12, 14, 7
133, 82, 9, 8, 5
133, 85, 12, 10, 6
133, 86, 40, 39, 12
133, 87, 7, 8, 5
133, 89, 19, 17, 8
133, 96, 1, 2, 7
133, 98, 11, 19, 7
133, 100, 7, 10, 5
133, 102, 46, 45, 14
133, 104, 35, 41, 10
133, 105, 28, 36, 11
133, 106, 22, 25, 8
133, 108, 25, 47, 11
134, 3, 7, 6, 5
134, 4, 8, 11, 5
134, 5, 6, 10, 6
134, 6, 31, 64, 14
134, 12, 5, 6, 5
134, 16, 24, 31, 11
134, 17, 10, 18, 6
134, 18, 34, 66, 14
134, 19, 49, 88, 18
134, 20, 32, 46, 13
134, 21, 22, 21, 8
134, 23, 17, 13, 8
134, 24, 7, 10, 5
134, 26, 31, 34, 11
134, 27, 15, 15, 8
134, 30, 16, 28, 8
134, 31, 9, 11, 6
134, 32, 36, 93, 15
134, 33, 17, 22, 8
134, 34, 30, 42, 11
134, 35, 16, 17, 8
134, 36, 26, 20, 10
134, 37, 16, 22, 8
134, 55, 15, 11, 6
134, 67, 8, 8, 5
134, 68, 13, 15, 7
134, 75, 9, 14, 6
135, 1, 31, 62, 13
135, 8, 15, 18, 7
135, 9, 16, 16, 7
135, 10, 14, 12, 7
135, 12, 30, 48, 12
135, 14, 22, 29, 8
135, 17, 24, 54, 11
135, 18, 12, 11, 7
135, 19, 18, 23, 8
135, 22, 9, 17, 6
135, 23, 13, 14, 6
135, 31, 20, 36, 9
135, 33, 17, 22, 9
135, 35, 24, 31, 9
135, 37, 15, 11, 6
135, 43, 9, 11, 6
135, 46, 9, 12, 5
135, 48, 9, 20, 6
135, 53, 11, 13, 7
135, 55, 16, 19, 8
135, 60, 10, 15, 5
135, 68, 9, 16, 6
135, 70, 9, 11, 6
135, 73, 27, 43, 11
135, 77, 14, 15, 7
135, 84, 8, 12, 5
135, 86, 9, 6, 5
135, 89, 9, 13, 6
135, 91, 23, 44, 11
135, 92, 14, 14, 7
135, 93, 12, 16, 6
135, 108, 10, 10, 5
135, 109, 13, 15, 7
135, 119, 16, 18, 6
135, 124, 12, 17, 6
136, 1, 11, 16, 7
136, 3, 12, 23, 7
136, 4, 7, 8, 5
136, 5, 13, 11, 7
136, 6, 7, 11, 5
136, 7, 14, 20, 8
136, 8, 24, 41, 9
136, 10, 23, 32, 10
136, 14, 19, 24, 9
136, 19, 25, 32, 10
136, 20, 27, 65, 12
136, 21, 24, 55, 11
136, 22, 11, 21, 7
136, 24, 20, 14, 8
136, 25, 23, 13, 8
136, 26, 12, 9, 6
136, 30, 12, 15, 6
136, 31, 25, 21, 9
136, 33, 15, 12, 6
136, 34, 13, 15, 7
136, 37, 16, 16, 8
136, 40, 7, 7, 5
136, 41, 6, 13, 5
136, 42, 15, 19, 7
136, 45, 11, 11, 7
136, 48, 8, 9, 5
136, 55, 29, 51, 10
136, 56, 23, 30, 8
136, 57, 6, 11, 5
136, 60, 13, 20, 7
136, 61, 7, 7, 5
136, 62, 9, 14, 6
136, 67, 7, 10, 5
136, 68, 9, 10, 6
136, 70, 13, 14, 7
136, 72, 6, 16, 5
136, 75, 14, 23, 8
136, 81, 15, 30, 8
136, 83, 12, 11, 6
137, 2, 24, 59, 12
137, 3, 8, 10, 5
137, 4, 6, 13, 5
137, 7, 8, 8, 5
137, 9, 19, 34, 9
137, 12, 31, 52, 13
137, 13, 25, 30, 11
137, 16, 22, 26, 9
137, 17, 24, 34, 10
137, 18, 13, 13, 7
137, 19, 16, 24, 8
137, 21, 7, 10, 5
137, 22, 11, 19, 6
137, 23, 18, 19, 7
137, 24, 11, 19, 7
137, 25, 17, 17, 9
137, 26, 34, 73, 14
137, 27, 28, 48, 12
137, 28, 52, 104, 17
137, 29, 53, 91, 16
137, 30, 34, 37, 11
137, 32, 31, 67, 13
137, 33, 8, 11, 5
137, 34, 26, 69, 12
137, 35, 18, 21, 8
137, 37, 44, 156, 21
137, 39, 10, 14, 5
137, 40, 32, 55, 12
137, 41, 52, 221, 25
137, 42, 25, 44, 11
137, 43, 12, 20, 7
137, 44, 11, 21, 6
137, 47, 6, 10, 5
137, 48, 9, 14, 6
137, 49, 12, 14, 6
137, 54, 8, 10, 5
137, 58, 6, 6, 5
137, 60, 20, 36, 10
137, 61, 23, 42, 11
137, 62, 17, 37, 9
137, 63, 53, 128, 18
137, 64, 52, 147, 18
137, 65, 16, 21, 8
137, 66, 7, 8, 5
137, 67, 11, 11, 7
137, 69, 18, 27, 10
137, 70, 10, 14, 6
137, 76, 28, 98, 15
137, 86, 30, 43, 11
138, 3, 29, 51, 11
138, 4, 12, 13, 7
138, 5, 7, 13, 6
138, 6, 21, 33, 10
138, 7, 9, 9, 6
138, 8, 40, 56, 14
138, 20, 17, 21, 7
138, 21, 10, 10, 5
138, 32, 8, 6, 5
138, 39, 21, 41, 10
138, 40, 17, 49, 9
138, 41, 32, 63, 12
138, 45, 6, 7, 5
138, 46, 13, 14, 7
138, 48, 6, 11, 5
138, 58, 10, 14, 6
138, 66, 36, 55, 12
138, 68, 11, 13, 6
138, 75, 9, 11, 6
138, 77, 9, 6, 5
138, 93, 16, 19, 7
138, 94, 20, 15, 8
138, 95, 30, 52, 13
138, 101, 34, 62, 13
138, 105, 41, 63, 13
138, 117, 23, 21, 9
138, 124, 20, 27, 10
138, 128, 13, 14, 6
138, 129, 19, 28, 8
138, 130, 7, 7, 5
138, 134, 6, 7, 5
138, 136, 28, 41, 11
138, 137, 22, 39, 9
138, 139, 19, 29, 9
138, 140, 7, 9, 5
138, 141, 13, 10, 7
138, 144, 32, 36, 12
138, 147, 27, 46, 11
138, 148, 18, 29, 9
138, 154, 23, 38, 10
138, 157, 13, 24, 7
139, 2, 10, 14, 5
139, 4, 33, 44, 13
139, 9, 25, 40, 11
139, 10, 16, 13, 7
139, 11, 27, 32, 10
139, 13, 21, 27, 9
139, 14, 15, 24, 8
139, 16, 29, 29, 9
139, 18, 14, 23, 7
139, 19, 13, 21, 7
139, 20, 6, 13, 5
139, 21, 10, 5, 5
139, 26, 13, 17, 7
139, 29, 23, 24, 10
139, 30, 20, 30, 9
139, 32, 13, 23, 7
139, 34, 6, 10, 5
139, 36, 42, 70, 15
139, 37, 26, 48, 11
139, 38, 22, 45, 11
139, 42, 6, 12, 5
139, 43, 23, 34, 11
139, 52, 9, 9, 5
139, 53, 20, 19, 9
139, 54, 10, 12, 5
139, 56, 32, 51, 12
139, 58, 15, 24, 8
139, 59, 20, 22, 8
139, 61, 47, 52, 13
139, 62, 24, 36, 11
139, 63, 24, 51, 10
139, 64, 21, 24, 9
139, 65, 8, 11, 6
139, 70, 18, 22, 8
139, 72, 9, 17, 6
139, 76, 6, 10, 5
139, 99, 8, 8, 5
139, 104, 15, 19, 6
139, 113, 12, 24, 7
139, 119, 8, 6, 5
139, 120, 24, 25, 8
139, 129, 10, 10, 5
139, 143, 21, 33, 9
139, 144, 16, 16, 7
139, 146, 30, 59, 12
139, 147, 16, 14, 7
139, 149, 35, 78, 13
139, 150, 25, 47, 10
139, 151, 24, 30, 9
139, 153, 21, 20, 9
139, 154, 9, 12, 6
139, 155, 22, 31, 8
139, 157, 8, 7, 5
139, 158, 39, 46, 12
139, 177, 21, 26, 10
139, 180, 30, 58, 13
139, 182, 19, 24, 9
139, 184, 8, 8, 5
139, 194, 9, 11, 6
139, 195, 16, 18, 8
139, 197, 7, 8, 5
139, 198, 23, 31, 10
139, 199, 11, 9, 6
139, 203, 35, 41, 11
140, 2, 5, 5, 5
140, 6, 13, 18, 7
140, 7, 5, 5, 5
140, 8, 20, 45, 11
140, 9, 25, 45, 11
140, 11, 36, 79, 12
140, 17, 32, 36, 11
140, 21, 14, 27, 9
140, 22, 26, 36, 12
140, 23, 14, 30, 9
140, 24, 37, 65, 14
140, 28, 18, 18, 9
140, 34, 20, 28, 9
140, 35, 14, 11, 7
140, 40, 23, 26, 10
140, 42, 6, 4, 5
140, 48, 19, 27, 9
140, 67, 14, 12, 7
140, 68, 14, 11, 7
140, 69, 17, 13, 8
140, 74, 17, 22, 8
140, 77, 14, 21, 9
140, 78, 29, 41, 13
140, 79, 13, 20, 7
140, 81, 27, 42, 11
140, 85, 25, 40, 11
140, 87, 8, 12, 6
140, 91, 9, 18, 7
141, 1, 8, 9, 5
141, 2, 10, 12, 5
141, 3, 26, 38, 12
141, 5, 7, 13, 5
141, 6, 37, 69, 15
141, 8, 18, 40, 9
141, 9, 15, 19, 7
141, 10, 29, 41, 10
141, 11, 10, 11, 5
141, 12, 18, 19, 9
141, 13, 15, 14, 7
141, 14, 15, 17, 7
141, 16, 18, 37, 10
141, 18, 8, 8, 5
141, 20, 18, 39, 10
141, 22, 8, 7, 5
141, 23, 22, 56, 10
141, 24, 9, 16, 6
141, 26, 18, 36, 10
141, 28, 8, 8, 5
141, 29, 13, 27, 7
141, 31, 20, 21, 10
141, 32, 18, 25, 8
141, 33, 39, 45, 13
141, 35, 35, 78, 15
141, 39, 35, 77, 15
141, 42, 14, 25, 7
141, 43, 25, 36, 11
141, 44, 21, 27, 8
141, 49, 8, 8, 6
141, 53, 23, 20, 9
141, 56, 7, 14, 5
141, 57, 41, 56, 15
141, 58, 36, 59, 13
141, 59, 36, 73, 15
141, 60, 30, 56, 12
141, 64, 27, 36, 10
141, 68, 9, 15, 6
141, 69, 29, 57, 12
141, 70, 15, 21, 7
141, 71, 37, 69, 14
141, 72, 24, 32, 10
141, 73, 13, 15, 8
141, 74, 34, 52, 12
141, 75, 15, 21, 7
141, 79, 14, 18, 7
141, 88, 8, 7, 5
141, 94, 27, 24, 10
141, 100, 20, 28, 9
141, 101, 13, 22, 7
141, 102, 7, 9, 5
141, 123, 12, 15, 7
141, 125, 19, 24, 9
141, 126, 11, 24, 7
141, 130, 8, 8, 5
141, 134, 23, 32, 10
141, 136, 10, 14, 7
141, 137, 13, 13, 8
141, 138, 10, 10, 7
141, 139, 15, 12, 6
141, 140, 8, 13, 5
141, 161, 9, 7, 5
141, 162, 26, 32, 10
141, 164, 16, 22, 8
142, 2, 18, 22, 8
142, 3, 9, 10, 6
142, 4, 18, 26, 9
142, 10, 25, 44, 11
142, 11, 14, 22, 9
142, 12, 38, 81, 13
142, 13, 26, 45, 11
142, 14, 20, 31, 9
142, 15, 38, 44, 13
142, 17, 21, 31, 9
142, 18, 16, 22, 8
142, 19, 24, 42, 10
142, 20, 6, 8, 5
142, 21, 27, 51, 12
142, 22, 29, 26, 9
142, 27, 9, 12, 6
142, 29, 10, 13, 5
142, 30, 15, 12, 6
142, 32, 10, 12, 5
142, 38, 21, 13, 7
142, 60, 12, 12, 6
142, 62, 16, 25, 8
142, 67, 19, 21, 9
142, 68, 11, 17, 6
142, 69, 25, 38, 11
142, 76, 8, 6, 5
142, 78, 8, 10, 5
142, 79, 6, 8, 5
142, 84, 16, 24, 9
142, 89, 10, 8, 5
142, 90, 9, 15, 6
142, 100, 10, 9, 5
142, 107, 19, 46, 10
143, 3, 28, 57, 12
143, 5, 19, 31, 9
143, 11, 39, 51, 14
143, 12, 32, 43, 12
143, 15, 30, 55, 12
143, 23, 53, 128, 17
143, 24, 33, 56, 14
143, 26, 18, 27, 9
143, 28, 41, 105, 15
143, 41, 7, 12, 5
143, 44, 11, 13, 6
143, 65, 6, 9, 5
143, 67, 10, 6, 5
143, 71, 41, 31, 11
143, 76, 10, 7, 5
143, 109, 8, 12, 5
144, 6, 29, 75, 13
144, 18, 16, 28, 9
144, 19, 8, 12, 5
144, 29, 55, 46, 11
144, 32, 10, 13, 5
144, 37, 7, 10, 5
144, 44, 8, 10, 5
144, 48, 8, 13, 5
144, 49, 11, 12, 6
144, 59, 7, 7, 5
144, 64, 8, 6, 5
144, 77, 6, 9, 5
144, 81, 29, 30, 12
144, 86, 17, 13, 7
145, 1, 9, 11, 7
145, 2, 16, 38, 11
145, 4, 7, 11, 5
145, 5, 14, 15, 7
145, 7, 19, 32, 9
145, 9, 13, 17, 8
145, 10, 18, 28, 8
145, 11, 18, 23, 9
145, 12, 23, 22, 10
145, 13, 16, 33, 8
145, 15, 27, 36, 10
145, 19, 23, 32, 10
145, 20, 1, 1, 5
145, 26, 13, 14, 7
145, 27, 23, 37, 11
145, 30, 40, 78, 14
145, 32, 20, 25, 8
145, 34, 17, 16, 7
145, 35, 7, 12, 5
145, 36, 11, 6, 7
145, 37, 8, 5, 5
145, 42, 6, 5, 5
145, 43, 11, 11, 6
145, 45, 36, 59, 14
145, 46, 28, 28, 11
145, 47, 22, 22, 8
145, 48, 12, 17, 7
145, 50, 13, 13, 6
145, 51, 14, 22, 7
145, 53, 16, 21, 7
145, 54, 36, 58, 12
145, 55, 22, 42, 11
145, 56, 19, 27, 9
145, 57, 18, 17, 9
145, 58, 7, 10, 5
145, 60, 18, 31, 9
145, 61, 28, 71, 12
145, 64, 10, 10, 5
145, 67, 8, 7, 5
145, 74, 11, 17, 6
145, 76, 8, 10, 5
146, 1, 10, 9, 6
146, 2, 14, 24, 8
146, 3, 23, 25, 10
146, 5, 36, 96, 16
146, 6, 45, 63, 15
146, 7, 30, 71, 14
146, 11, 7, 12, 5
146, 12, 58, 208, 21
146, 13, 38, 73, 15
146, 14, 69, 191, 23
146, 18, 76, 180, 25
146, 19, 16, 21, 9
146, 22, 32, 40, 10
146, 23, 47, 75, 15
146, 24, 23, 24, 10
146, 25, 38, 80, 13
146, 27, 16, 28, 9
146, 30, 28, 58, 13
146, 35, 52, 101, 15
146, 37, 10, 5, 6
146, 41, 13, 16, 7
146, 44, 58, 118, 18
146, 45, 33, 27, 10
146, 52, 11, 13, 7
146, 59, 20, 26, 9
146, 61, 30, 45, 10
146, 62, 14, 17, 7
146, 71, 7, 10, 5
146, 73, 13, 14, 8
146, 74, 15, 33, 8
146, 75, 31, 40, 11
146, 80, 8, 7, 5
146, 84, 13, 16, 7
146, 85, 27, 38, 10
146, 91, 35, 39, 13
146, 96, 36, 77, 15
146, 100, 18, 26, 9
146, 114, 26, 45, 11
146, 124, 12, 21, 6
146, 127, 10, 11, 5
146, 128, 13, 11, 7
146, 133, 43, 97, 16
146, 135, 16, 29, 8
146, 136, 19, 34, 10
147, 1, 11, 19, 6
147, 3, 17, 31, 10
147, 4, 19, 35, 9
147, 5, 48, 84, 16
147, 6, 47, 65, 15
147, 8, 18, 28, 8
147, 12, 15, 17, 9
147, 13, 35, 69, 15
147, 14, 30, 53, 11
147, 16, 56, 97, 18
147, 17, 50, 115, 17
147, 19, 18, 36, 10
147, 20, 28, 67, 12
147, 21, 15, 32, 9
147, 22, 56, 104, 18
147, 24, 8, 9, 5
147, 25, 42, 93, 17
147, 26, 54, 81, 16
147, 28, 32, 53, 13
147, 32, 22, 23, 9
147, 34, 6, 4, 5
147, 37, 21, 24, 9
147, 39, 16, 19, 8
147, 41, 29, 37, 11
147, 49, 36, 82, 15
147, 52, 13, 15, 7
147, 54, 14, 19, 8
147, 57, 31, 35, 10
147, 61, 28, 61, 12
147, 68, 9, 19, 6
147, 83, 9, 11, 6
147, 87, 9, 10, 6
147, 89, 22, 22, 9
147, 90, 27, 44, 12
147, 92, 65, 61, 16
147, 93, 28, 55, 12
147, 95, 26, 44, 11
148, 1, 12, 27, 8
148, 3, 24, 50, 11
148, 5, 9, 19, 6
148, 6, 26, 43, 12
148, 8, 38, 58, 12
148, 9, 26, 50, 11
148, 10, 23, 26, 10
148, 12, 11, 10, 7
148, 13, 16, 13, 7
148, 14, 22, 15, 8
148, 15, 28, 29, 10
148, 17, 14, 22, 8
148, 18, 11, 21, 6
148, 19, 9, 20, 6
148, 21, 25, 51, 10
148, 22, 24, 37, 11
148, 23, 25, 35, 11
148, 24, 27, 34, 10
148, 25, 7, 8, 5
148, 26, 29, 54, 13
148, 27, 26, 37, 11
148, 28, 10, 16, 6
148, 29, 29, 58, 12
148, 30, 20, 26, 8
148, 31, 9, 14, 6
148, 32, 14, 26, 8
148, 34, 20, 26, 10
148, 35, 8, 11, 6
148, 37, 10, 20, 6
148, 39, 16, 25, 8
148, 40, 23, 42, 11
148, 44, 11, 16, 6
148, 45, 11, 13, 6
148, 46, 11, 11, 6
148, 48, 16, 22, 8
148, 50, 21, 38, 9
148, 51, 20, 43, 9
148, 52, 20, 35, 10
148, 53, 15, 27, 8
148, 54, 32, 44, 11
148, 55, 21, 24, 9
148, 56, 11, 13, 6
149, 3, 22, 31, 11
149, 4, 18, 37, 10
149, 5, 11, 14, 6
149, 6, 11, 13, 7
149, 7, 82, 178, 23
149, 13, 72, 134, 20
149, 14, 13, 14, 7
149, 15, 24, 37, 9
149, 17, 17, 40, 10
149, 18, 15, 9, 6
149, 22, 33, 34, 14
149, 23, 28, 49, 12
149, 24, 33, 59, 13
149, 26, 8, 5, 5
149, 28, 18, 13, 7
149, 33, 17, 12, 8
149, 34, 44, 98, 16
149, 36, 8, 10, 5
149, 37, 13, 17, 6
149, 41, 15, 22, 8
149, 42, 10, 18, 6
149, 44, 25, 48, 10
149, 45, 4, 11, 5
149, 48, 6, 7, 5
149, 51, 6, 8, 5
149, 55, 18, 20, 8
150, 3, 10, 15, 5
150, 5, 32, 84, 13
150, 10, 6, 7, 5
150, 11, 11, 19, 7
150, 13, 9, 14, 6
150, 14, 7, 9, 5
150, 15, 9, 11, 6
150, 17, 13, 23, 8
150, 18, 13, 13, 6
150, 20, 43, 67, 13
150, 21, 10, 8, 6
150, 22, 19, 31, 10
150, 25, 39, 66, 13
150, 26, 23, 26, 8
150, 28, 50, 271, 25
150, 31, 11, 10, 6
150, 32, 16, 22, 7
150, 33, 11, 14, 6
150, 34, 11, 19, 6
